SYNSET_ID	TEXT	PARENTS	DEFINITION
128789-V	РАССЕЛЯТЬ,РАССЕЛИТЬ	106585-V,106698-V	
128789-V	РАССЕЛЯТЬ,РАССЕЛИТЬ	106700-V,106698-V	
117280-V	ОБРАЗУМЛИВАТЬ,ОТРЕЗВИТЬ,УРЕЗОНИТЬ,УРЕЗОНИВАТЬ,ОТРЕЗВЛЯТЬ,ОБРАЗУМИТЬ	116244-V,106535-V	
117280-V	ОБРАЗУМЛИВАТЬ,ОТРЕЗВИТЬ,УРЕЗОНИТЬ,УРЕЗОНИВАТЬ,ОТРЕЗВЛЯТЬ,ОБРАЗУМИТЬ	124452-V,145757-V,107123-V	
116944-V	ПОПРАВЛЯТЬСЯ,ПОПРАВИТЬСЯ	111361-V,111362-V,111360-V	исправить свою ошибку
149968-V	КОРРЕКТИРОВАТЬ,КОРРЕКТИРОВАТЬСЯ,ОТКОРРЕКТИРОВАТЬ	111361-V,111362-V,111360-V	
149968-V	КОРРЕКТИРОВАТЬ,КОРРЕКТИРОВАТЬСЯ,ОТКОРРЕКТИРОВАТЬ	114502-V,145755-V	
116060-V	ПРЕПОДНОСИТЬ,ПРЕПОДНЕСТИ	106935-V,119510-V	торжественно вручить кому-либо нечто заранее подготовленное
116060-V	ПРЕПОДНОСИТЬ,ПРЕПОДНЕСТИ	7830-V,144578-V	торжественно вручить кому-либо нечто заранее подготовленное
137303-V	ПЕРЕСТРОИТЬ,ПЕРЕСТРАИВАТЬ	106785-V,106631-V	
142398-V	ПЕРЕКРАИВАТЬ,ПЕРЕКРОИТЬ	106785-V,106631-V	
126118-V	ИСПОВЕДАТЬСЯ,ИСПОВЕДОВАТЬСЯ	115963-V,120154-V	быть (побывать) на исповеди, каяться (покаяться) в грехах священнику
126118-V	ИСПОВЕДАТЬСЯ,ИСПОВЕДОВАТЬСЯ	115598-V,106540-V	быть (побывать) на исповеди, каяться (покаяться) в грехах священнику
133279-V	ОГОРАШИВАТЬ,ОГОРОШИВАТЬ,ОГОРОШИТЬ	110478-V,149898-V	
133279-V	ОГОРАШИВАТЬ,ОГОРОШИВАТЬ,ОГОРОШИТЬ	116240-V,149898-V	
133733-V	ГНЕСТИ,ДАВИТЬ,ПОДАВИТЬ,ПОДАВЛЯТЬ,РАЗДАВИТЬ,ТЯГОТИТЬ,ТЯГОТИТЬСЯ,УГНЕТАТЬ,УДРУЧАТЬ,УДРУЧИТЬ	110478-V,149898-V	крайне огорчать, приводя в подавленное, угнетённое состояние
137377-V	ЭМИТИРОВАТЬ	113004-V,152470-V	излучать (излучить), испускать (испустить) элементарные частицы, ионы и т. п.
120847-V	ФАСОВАТЬ,РАСФАСОВАТЬ,РАСФАСОВЫВАТЬ	113157-V,107410-V	
120847-V	ФАСОВАТЬ,РАСФАСОВАТЬ,РАСФАСОВЫВАТЬ	9469-V,116345-V	
113771-V	РАЗБОМБИТЬ	111950-V,106483-V,111951-V,111371-V	
131726-V	ИЗЛАМЫВАТЬ,РАЗВОРОТИТЬ,РАЗЛАМЫВАТЬ,РАЗЛОМАТЬ,ИЗЛОМАТЬ	111950-V,106483-V,111951-V,111371-V	ломая, делить на две части; переламывать
131726-V	ИЗЛАМЫВАТЬ,РАЗВОРОТИТЬ,РАЗЛАМЫВАТЬ,РАЗЛОМАТЬ,ИЗЛОМАТЬ	111371-V,111369-V	ломая, делить на две части; переламывать
140589-V	РАЗВАЛИТЬ,РАЗВАЛИВАТЬ	111950-V,106483-V,111951-V,111371-V	
141506-V	РАЗНЕСТИ,РАЗГРОМИТЬ,РАЗДОЛБАТЬ,ГРОМИТЬ,РАЗНОСИТЬ	111950-V,106483-V,111951-V,111371-V	
144583-V	ОПУСТОШИТЬ,ОПУСТОШАТЬ	111950-V,106483-V,111951-V,111371-V	делать безлюдным, нежилым
144583-V	ОПУСТОШИТЬ,ОПУСТОШАТЬ	121426-V,152490-V	делать безлюдным, нежилым
5300-V	НЕРЕСТИТЬСЯ	115730-V,127089-V	
144786-V	ПОТРЕНИРОВАТЬСЯ,НАТРЕНИРОВАТЬСЯ,ТРЕНИРОВАТЬСЯ	118369-V,1604-V,118370-V	
114958-V	ВЫПАЛЫВАТЬ,ВЫПОЛОТЬ,ДОПОЛОТЬ,ПРОПАЛЫВАТЬ,ПРОПОЛОТЬ,ДОПАЛЫВАТЬ,ПОЛОТЬ	145014-V,106483-V,106501-V	пропалывать, очистка посадок от сорняков
114958-V	ВЫПАЛЫВАТЬ,ВЫПОЛОТЬ,ДОПОЛОТЬ,ПРОПАЛЫВАТЬ,ПРОПОЛОТЬ,ДОПАЛЫВАТЬ,ПОЛОТЬ	114441-V,121100-V	пропалывать, очистка посадок от сорняков
130446-V	ВЫКАТЫВАТЬ,ВЫКАТЫВАТЬСЯ,ВЫКАТИТЬ,ВЫКАТИТЬСЯ	130447-V,115136-V,115981-V	
130446-V	ВЫКАТЫВАТЬ,ВЫКАТЫВАТЬСЯ,ВЫКАТИТЬ,ВЫКАТИТЬСЯ	111329-V	
139726-V	ОТЪЕЗЖАТЬ,ОТЪЕХАТЬ	130447-V,115136-V,115981-V	поехав, удаляться в сторону, на некоторое расстояние от кого-либо, чего-либо
139726-V	ОТЪЕЗЖАТЬ,ОТЪЕХАТЬ	111045-V,106587-V	поехав, удаляться в сторону, на некоторое расстояние от кого-либо, чего-либо
125094-V	АССОЦИИРОВАТЬ	125093-V,106557-V,125092-V	устанавливать ассоциацию с кем-либо или чем-либо
130448-V	ВЫЛИЗЫВАТЬ,ВЫЛИЗАТЬ	123435-V,118698-V	
130448-V	ВЫЛИЗЫВАТЬ,ВЫЛИЗАТЬ	107010-V,107011-V	
130448-V	ВЫЛИЗЫВАТЬ,ВЫЛИЗАТЬ	111903-V,111902-V	
117124-V	ПЕРЕГРЫЗАТЬ,РАЗГРЫЗТЬ,РАЗГРЫЗАТЬ,ПЕРЕГРЫЗТЬ	113619-V,107410-V	
123879-V	ТРЕЗВОНИТЬ	116633-V,107386-V	
123879-V	ТРЕЗВОНИТЬ	123878-V,107386-V	
151807-V	УКРАШАТЬ,УКРАСИТЬ	132789-V,106947-V	делать красивым
151807-V	УКРАШАТЬ,УКРАСИТЬ	106632-V,106631-V	делать красивым
126485-V	КОМИССОВАТЬ	117915-V,117916-V	
128619-V	РАЗГРУЗИТЬ,РАЗГРУЖАТЬ	117915-V,117916-V	
130772-V	ДЕЗАВУИРОВАТЬ	117915-V,117916-V	
130772-V	ДЕЗАВУИРОВАТЬ	106540-V,106542-V	
135838-V	ПРОЩАТЬ,ПРОСТИТЬ	117915-V,117916-V	освобождать от обязательства, долга
125741-V	БУНТОВАТЬ,ВОССТАВАТЬ,ВОССТАТЬ,ВЗБУНТОВАТЬСЯ	106880-V,106877-V,106977-V	
125741-V	БУНТОВАТЬ,ВОССТАВАТЬ,ВОССТАТЬ,ВЗБУНТОВАТЬСЯ	123492-V,106882-V	
112297-V	ПОДСКАЗЫВАТЬ,ПОДСКАЗАТЬ,ПОДСКАЗЫВАТЬСЯ	106807-V,106817-V	
112297-V	ПОДСКАЗЫВАТЬ,ПОДСКАЗАТЬ,ПОДСКАЗЫВАТЬСЯ	107094-V,106876-V	
129333-V	ТЫКАТЬ	106807-V,106817-V	
129333-V	ТЫКАТЬ	120509-V,107094-V,153392-V	
129333-V	ТЫКАТЬ	106809-V,106877-V	
117030-V	ПРЕДЧУВСТВОВАТЬ	117032-V,115293-V	иметь предчувствие чего-либо, заранее чувствовать.
117030-V	ПРЕДЧУВСТВОВАТЬ	118770-V,115293-V	иметь предчувствие чего-либо, заранее чувствовать.
117030-V	ПРЕДЧУВСТВОВАТЬ	116921-V,150230-V	иметь предчувствие чего-либо, заранее чувствовать.
117030-V	ПРЕДЧУВСТВОВАТЬ	145863-V,106678-V,117028-V	иметь предчувствие чего-либо, заранее чувствовать.
111988-V	ПОДПЛЫВАТЬ,ПОДПЛЫТЬ	111978-V,111594-V	
114658-V	ПОДСКАКИВАТЬ,ПОДСКОЧИТЬ	111978-V,111594-V	быстро подбежать, скачком (скачками) приблизиться к кому-либо, чему-либо
115863-V	ПОДСТУПАТЬ,ПОДСТУПИТЬ	111978-V,111594-V	
116843-V	ПОДБЕГАТЬ,ПОДБЕЖАТЬ	111978-V,111594-V	
117297-V	ПОДЛЕТЕТЬ,ПОДЛЕТАТЬ	111978-V,111594-V	летя, приблизиться
134131-V	ПРИЛИВАТЬ,ПРИЛИТЬ,ПРИТЕКАТЬ	111978-V,111594-V	
134131-V	ПРИЛИВАТЬ,ПРИЛИТЬ,ПРИТЕКАТЬ	111329-V	
138375-V	ПОДБИРАТЬСЯ,ПОДОБРАТЬСЯ	111978-V,111594-V	незаметно подходить; подкрадываться
116969-V	ОТКАТИТЬ,ОТКАТЫВАТЬ	111597-V,108870-V	катя, перемещать в сторону, на какое-либо расстояние
117020-V	ОТТАСКИВАТЬ,ОТТЯГИВАТЬ,ОТТАЩИТЬ,ОТТЯНУТЬ	111597-V,108870-V	волоком перемещать, передвигать в сторону, прочь
117021-V	ОТПИХНУТЬ,ОТПИХИВАТЬ,ОТТАЛКИВАТЬ,ОТТОЛКНУТЬ	111597-V,108870-V	отодвинуть, отстранить толчком
127404-V	ОТСТАВИТЬ,ОТСТАВЛЯТЬ	111597-V,108870-V	
127404-V	ОТСТАВИТЬ,ОТСТАВЛЯТЬ	118420-V,112696-V	
150132-V	ОТОДВИГАТЬ,ОТОДВИНУТЬ	111597-V,108870-V	открывая что-либо, отвести в сторону, убрать
150132-V	ОТОДВИГАТЬ,ОТОДВИНУТЬ	115969-V,106938-V	открывая что-либо, отвести в сторону, убрать
150132-V	ОТОДВИГАТЬ,ОТОДВИНУТЬ	121004-V,106631-V	открывая что-либо, отвести в сторону, убрать
147031-V	ПЕРЕСТРОИТЬ,ПЕРЕСТРАИВАТЬ	106631-V,106473-V	располагать в строю иначе, изменять строй чего-либо
147031-V	ПЕРЕСТРОИТЬ,ПЕРЕСТРАИВАТЬ	120297-V,112696-V	располагать в строю иначе, изменять строй чего-либо
116564-V	СБРЫЗНУТЬ,СБРЫЗГИВАТЬ	110779-V,110780-V	
116564-V	СБРЫЗНУТЬ,СБРЫЗГИВАТЬ	114638-V,114637-V	
126557-V	ОКРОПИТЬ,ОКРОПЛЯТЬ,КРОПИТЬ	110779-V,110780-V	
125102-V	ПЕРЕКЛИКАТЬСЯ,ПЕРЕКЛИКНУТЬСЯ	137784-V,112933-V	
125102-V	ПЕРЕКЛИКАТЬСЯ,ПЕРЕКЛИКНУТЬСЯ	107104-V,107093-V	
115899-V	ИНСЦЕНИРОВАТЬ,ИНСЦЕНИРОВАТЬСЯ	115900-V,113119-V	притворно изображать (изобразить) что-либо с намерением внушить представление о подлинности изображённого
115899-V	ИНСЦЕНИРОВАТЬ,ИНСЦЕНИРОВАТЬСЯ	107002-V,110447-V	притворно изображать (изобразить) что-либо с намерением внушить представление о подлинности изображённого
117274-V	ЛУКАВИТЬ,СЛУКАВИТЬ	115900-V,113119-V	хитрить, притворяться, скрывать правду или говорить неправду с каким-либо умыслом
117274-V	ЛУКАВИТЬ,СЛУКАВИТЬ	107318-V,106504-V,120570-V	хитрить, притворяться, скрывать правду или говорить неправду с каким-либо умыслом
111020-V	ВЫГРЕБАТЬ,ВЫГРЕСТИ,ВЫБИРАТЬ,ВЫБРАТЬ	110916-V,110910-V,115594-V	извлекать что-то откуда-нибудь
111163-V	НАДАВЛИВАТЬ,НАДАВИТЬ,ЖАТЬ,ДОЖАТЬ,ВЫЖИМАТЬ,ВЫЖАТЬ,ВЫДАВИТЬ,ВЫДАВЛИВАТЬ	110916-V,110910-V,115594-V	выжимать что-то из чего-то: выдавливать; сдавливая и скручивая какой-то объект, устранять из него часть его наполнения.
114124-V	ВЫМОЛОТИТЬ,ОБМОЛАЧИВАТЬ,ВЫМОЛАЧИВАТЬ,ОБМОЛОТИТЬ,НАМОЛАЧИВАТЬ,НАМОЛОТИТЬ,МОЛОТИТЬ	110916-V,110910-V,115594-V	
114124-V	ВЫМОЛОТИТЬ,ОБМОЛАЧИВАТЬ,ВЫМОЛАЧИВАТЬ,ОБМОЛОТИТЬ,НАМОЛАЧИВАТЬ,НАМОЛОТИТЬ,МОЛОТИТЬ	331-V,120231-V,4996-V,106501-V	
116049-V	ЗАЧЕРПНУТЬ,ЧЕРПАТЬ,НАЧЕРПЫВАТЬ,НАЧЕРПАТЬ,ЗАЧЕРПЫВАТЬ,ЧЕРПНУТЬ	110916-V,110910-V,115594-V	
118326-V	ТАЩИТЬ,ТАСКАТЬ,ПОТАЩИТЬ,ВЫТАЩИТЬ	110916-V,110910-V,115594-V	таща, извлечь, переместить наружу
127243-V	ВЫДЕРНУТЬ,ВЫДЕРГИВАТЬ,ВЫДЕРГАТЬ	110916-V,110910-V,115594-V	
123533-V	УСМИРИТЬ,УСМИРЯТЬ,ПРИСМИРЯТЬ,ПРИСМИРИТЬ,СМИРИТЬ	123532-V,106817-V	
128330-V	ПРИСТРУНИВАТЬ,ПРИСТРУНИТЬ	123532-V,106817-V	
128330-V	ПРИСТРУНИВАТЬ,ПРИСТРУНИТЬ	107121-V,130934-V,106809-V,107190-V	
133231-V	УКРОТИТЬ,ОБУЗДЫВАТЬ,УКРОЩАТЬ,ОБУЗДАТЬ	123532-V,106817-V	подчинить своей воле, укротить
131136-V	ОПЫЛИТЬСЯ,ОПЫЛЯТЬСЯ,ОПЫЛЯТЬ	116610-V,106938-V	
121365-V	ПЕРЕКРАСИТЬСЯ,ПЕРЕКРАШИВАТЬСЯ	120963-V,107458-V	
121365-V	ПЕРЕКРАСИТЬСЯ,ПЕРЕКРАШИВАТЬСЯ	111621-V,120969-V,107458-V	
150482-V	НАСЕЛЯТЬ	147437-V,139169-V,115624-V	составлять население, быть жителями, обитателями чего-либо
150482-V	НАСЕЛЯТЬ	113723-V,115786-V	составлять население, быть жителями, обитателями чего-либо
123821-V	ДОРАБАТЫВАТЬ,ПОДРАБАТЫВАТЬ,ДОВОДИТЬ,ДОРАБОТАТЬ,ПОДРАБОТАТЬ,ДОРАБАТЫВАТЬСЯ	114999-V,112145-V	дополнительной работой, обработкой доводить что-либо до необходимого уровня или состояния; совершенствовать
123821-V	ДОРАБАТЫВАТЬ,ПОДРАБАТЫВАТЬ,ДОВОДИТЬ,ДОРАБОТАТЬ,ПОДРАБОТАТЬ,ДОРАБАТЫВАТЬСЯ	106534-V,106631-V,117035-V	дополнительной работой, обработкой доводить что-либо до необходимого уровня или состояния; совершенствовать
126027-V	ДЕМАГОГСТВОВАТЬ	125031-V,118140-V	высокопарные рассуждения, пустая болтовня, прикрывающие какие-либо корыстные цели
154179-V	ПЕРЕКВАЛИФИЦИРОВАТЬ	145795-V,118736-V,117440-V	
130451-V	ВЫЧЕРКИВАТЬ,ПОВЫЧЕРКИВАТЬ,ВЫМАРЫВАТЬ,ВЫМАРАТЬ,ВЫЧЕРКНУТЬ	110909-V,106638-V,106631-V	исключить, устранить кого-либо или что-либо откуда-либо
133438-V	ОТКРЕПЛЯТЬ,СНЯТЬСЯ,СНИМАТЬСЯ,ОТКРЕПЛЯТЬСЯ,ОТКРЕПИТЬСЯ,ОТКРЕПИТЬ	110909-V,106638-V,106631-V	
140863-V	ПРОПУСТИТЬ,ПРОПУСКАТЬ,ОПУСТИТЬ,ОПУСКАТЬ,ВЫПУСТИТЬ,ВЫПУСКАТЬ	110909-V,106638-V,106631-V	пропустить, исключить из чего-либо из текста, списка и т. п.
149291-V	СПИСАТЬ,СПИСЫВАТЬ	110909-V,106638-V,106631-V	
149291-V	СПИСАТЬ,СПИСЫВАТЬ	122206-V,121244-V	
149291-V	СПИСАТЬ,СПИСЫВАТЬ	149322-V,135157-V	
130579-V	ПРОГЛОТИТЬ,ПРОГЛАТЫВАТЬ,ГЛОТАТЬ,УТЕРЕТЬСЯ,УТИРАТЬСЯ	121243-V,107340-V,117765-V,112933-V	смолчать, промолчать, стерпев оскорбление, обиду
130579-V	ПРОГЛОТИТЬ,ПРОГЛАТЫВАТЬ,ГЛОТАТЬ,УТЕРЕТЬСЯ,УТИРАТЬСЯ	121204-V,117564-V	смолчать, промолчать, стерпев оскорбление, обиду
115620-V	ШАТАТЬ,ШАТНУТЬ	111156-V,111147-V	
123443-V	КИВНУТЬ,КИВАТЬ,ЗАКИВАТЬ,ПОКИВАТЬ	111156-V,111147-V	покачнуть головой, наклонив её вперёд или подняв подбородок, обычно в знак согласия или приветствия
125622-V	ЗАВИЛЯТЬ,МОТАТЬ,ВИЛЬНУТЬ,МОТНУТЬ,ПОМОТАТЬ,ВИЛЯТЬ	111156-V,111147-V	
131902-V	БОЛТАТЬ,ЗАБОЛТАТЬ	111156-V,111147-V	
134434-V	РАСКАЧАТЬ,РАСКАЧИВАТЬ	111156-V,111147-V	
138213-V	БОЛТАТЬ,ПОБОЛТАТЬ,ЗАБОЛТАТЬ	111156-V,111147-V	
116628-V	ПРОДАТЬСЯ,ПРОДАТЬ,ПРОДАВАТЬСЯ,ПРОДАВАТЬ	111281-V,111260-V,107318-V,117315-V	совершить предательство, измену, перейти на чью-либо сторону из корыстных соображений
120177-V	ПЕРЕБЕЖАТЬ,ПЕРЕМЕТНУТЬСЯ,ПЕРЕМЕТЫВАТЬСЯ,ПЕРЕКИНУТЬСЯ,ПЕРЕКИДЫВАТЬСЯ,ПЕРЕБЕГАТЬ	111281-V,111260-V,107318-V,117315-V	предательски переходить на сторону противника, предаваться кому-либо
111736-V	СМИНУСОВАТЬ,ВЫЧИТАТЬ,ВЫЧЕСТЬ,МИНУСОВАТЬ,ОТНЯТЬ,ОТНИМАТЬСЯ,ОТНИМАТЬ	111735-V,106885-V,106710-V	произвести вычитание, получить разность, отнять (''о числах, функциях, матрицах и других математических объектах'')
